일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-12-19,1000,0
2016-12-16,242,0
2016-12-15,288,0
2016-12-14,192,0
2016-12-13,1797,0
2016-12-12,348,12904
2016-12-09,5027,15499
2016-12-08,1154,16342
2016-12-07,6807,22134
2016-12-06,350,15543
2016-12-05,6123,18892
2016-12-02,1039,13621
2016-12-01,1939,14106
2016-11-30,2052,13287
2016-11-29,3916,17947
2016-11-28,8995,37171
2016-11-25,3132,30084
2016-11-24,11493,29227
2016-11-23,4227,20421
2016-11-22,1510,17902
2016-11-21,198,23462
2016-11-18,5771,23662
2016-11-17,2204,17935
2016-11-16,693,16003
2016-11-15,9518,20803
2016-11-14,15430,14867
2016-11-11,295,0
2016-11-10,13108,12651
2016-11-09,9593,12239
2016-11-08,1398,18062
2016-11-07,372,27362
2016-11-04,2267,45101
2016-11-03,1489,54002
2016-11-02,14518,54749
2016-11-01,2425,42186
2016-10-31,2200,51131
2016-10-28,0,64726
2016-10-27,1274,65921
2016-10-26,854,72443
2016-10-25,1764,72275
2016-10-24,4311,65109
2016-10-21,20065,76720
2016-10-20,6137,56698
2016-10-19,7130,52043
2016-10-18,4399,45128
2016-10-17,4335,41000
2016-10-14,1102,40291
2016-10-13,3455,45704
2016-10-12,2172,46018
2016-10-11,2523,44335
2016-10-10,1496,34754
2016-10-07,3508,36311
2016-10-06,846,36082
2016-10-05,407,35972
2016-10-04,654,36650
2016-09-30,3821,36195
2016-09-29,11,39464
2016-09-28,1766,38763
2016-09-27,143,37471
2016-09-26,1706,37121
2016-09-23,199,37488
2016-09-22,575,41375
2016-09-21,3253,53182
2016-09-20,2947,52254
2016-09-19,376,42248
2016-09-13,6144,53820
2016-09-12,9733,32503
2016-09-09,9967,31450
2016-09-08,11741,22002
2016-09-07,144,21012
2016-09-06,1005,21144
2016-09-05,163,21672
2016-09-02,1816,31877
2016-09-01,2911,43043
2016-08-31,13845,34188
2016-08-30,9279,10240
2016-08-29,10847,22122
2016-08-26,6478,22722
2016-08-25,4315,21182
2016-08-24,1633,21049
2016-08-23,5492,22878
2016-08-22,4481,22818
2016-08-19,3345,22285
2016-08-18,2340,22285
2016-08-17,56,22087
2016-08-16,7160,24350
2016-08-12,3801,24350
2016-08-11,2562,24382
2016-08-10,1828,34145
2016-08-09,1689,36326
2016-08-08,10494,53582
2016-08-05,4290,48678
2016-08-04,5642,40011
2016-08-03,11243,40897
2016-08-02,7834,37429
2016-08-01,880,36211
2016-07-29,1900,39034
2016-07-28,2399,41392
2016-07-27,2721,32502
2016-07-26,8571,44979
2016-07-25,1277,21824
2016-07-22,867,21723
2016-07-21,10880,21779
2016-07-20,1815,21476
2016-07-19,7840,20821
2016-07-18,8789,21223
2016-07-15,18510,9800
2016-07-14,2848,10500
2016-07-13,5210,10500
2016-07-12,3034,0
2016-07-11,35,0
2016-07-08,369,0
2016-07-07,794,0
2016-07-06,1086,0
2016-07-05,2937,12688
2016-07-04,1283,16959
2016-07-01,2794,17154
2016-06-30,10449,17070
